,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth ,Utils,Other
1618,-0.0149,-0.0167,-0.0268,-0.0338,-0.0262,-0.0181,-0.0213,-0.02,-0.0074,-0.0138
1619,-0.0137,-0.0096,-0.015300000000000001,-0.0407,-0.0187,-0.0125,-0.016200000000000003,-0.0189,-0.0152,-0.0103
1620,0.0004,-0.0029,0.0074,0.0207,0.0031,0.003,0.0036,0.0005,0.0018,0.0
1621,0.018000000000000002,0.023,0.031200000000000002,0.0493,0.028900000000000002,0.0204,0.0252,0.0248,0.0172,0.0217
1622,-0.0032,-0.0034000000000000002,-0.008199999999999999,-0.0058,-0.008199999999999999,-0.0029,-0.0070999999999999995,-0.0048,-0.0024,-0.006500000000000001
1623,-0.0063,-0.008100000000000001,-0.0151,-0.0382,-0.0109,-0.0171,-0.011899999999999999,-0.013000000000000001,-0.015600000000000001,-0.0095
1624,0.0004,-0.006,-0.0004,-0.008100000000000001,-0.0014000000000000002,0.0016,-0.0005,-0.004,-0.0015,-0.0017000000000000001
1625,0.0072,0.0163,0.0165,0.0262,0.0143,0.0073,0.0097,0.0097,0.0084,0.0103
1626,-0.0011,0.0016,-0.0026,0.0044,-0.0038,-0.0031,-0.0024,-0.0066,-0.0022,-0.0026
1627,-0.0005,-0.0022,0.0038,0.0381,0.0025,-0.0007000000000000001,0.0005,0.0029,0.0086,-0.0006
1628,0.0060999999999999995,0.0072,0.0088,0.0102,0.0023,0.0016,0.0072,0.0026,0.005600000000000001,0.0079
1629,-0.0072,-0.0105,-0.0134,-0.004,-0.0177,-0.008100000000000001,-0.0121,-0.0146,-0.0016,-0.0088
1630,0.0028000000000000004,0.0043,0.0013,0.014199999999999999,0.0,0.0048,0.0021,-0.0001,0.0058,0.0021
1631,0.018500000000000003,0.023399999999999997,0.0297,0.0327,0.0271,0.0206,0.024300000000000002,0.024300000000000002,0.013500000000000002,0.0215
1632,0.004,0.013000000000000001,0.009899999999999999,0.0173,0.0086,0.0053,0.0070999999999999995,0.009000000000000001,0.005699999999999999,0.0048
1633,0.0006,-0.0021,0.0064,0.014499999999999999,0.0055000000000000005,0.0045000000000000005,0.0029,0.0058,0.0064,0.0046
1634,-0.0066,-0.005699999999999999,-0.0078000000000000005,-0.0024,-0.0129,-0.0085,-0.0083,-0.0055000000000000005,-0.0033,-0.0077
1635,0.0067,-0.0053,0.0017000000000000001,-0.0075,0.0012,0.0013,0.0060999999999999995,0.0011,0.0026,0.0023
1636,-0.0072,-0.011899999999999999,-0.013500000000000002,-0.0216,-0.0148,-0.012,-0.01,-0.008,0.0018,-0.008199999999999999
1637,0.0004,0.0008,-0.001,-0.0028000000000000004,-0.0109,-0.0002,0.0017000000000000001,-0.0085,0.0092,0.0003
1638,0.0051,0.0054,0.0048,0.0084,0.008,0.0006,0.0023,-0.0004,0.0088,0.0026
1639,-0.0097,-0.0138,-0.014199999999999999,-0.0078000000000000005,-0.0144,-0.010700000000000001,-0.0154,-0.009899999999999999,-0.0070999999999999995,-0.0102
1640,-0.0147,-0.027200000000000002,-0.0245,-0.0168,-0.0181,-0.0181,-0.0148,-0.0165,-0.0067,-0.0131
1641,-0.0104,-0.0062,-0.01,0.0007000000000000001,-0.0085,-0.0072,-0.0089,-0.011399999999999999,0.0001,-0.005600000000000001
1642,-0.0049,-0.0042,-0.0101,-0.029900000000000003,-0.0089,-0.0017000000000000001,-0.0021,-0.011200000000000002,-0.0021,-0.0034999999999999996
1643,0.0011,-0.0023,0.0008,-0.0012,-0.0012,0.0014000000000000002,-0.0054,-0.0019,0.0045000000000000005,0.0034999999999999996
1644,0.016200000000000003,0.0226,0.0268,0.019799999999999998,0.0216,0.0139,0.0206,0.021099999999999997,0.0165,0.018500000000000003
1645,-0.0128,-0.0209,-0.0246,-0.0301,-0.0165,-0.0167,-0.0163,-0.015700000000000002,0.0006,-0.0139
1646,-0.0076,-0.009300000000000001,-0.0171,-0.0207,-0.0174,-0.0032,-0.0108,-0.0109,-0.0002,-0.0102
1647,0.0113,0.018799999999999997,0.02,0.0268,0.0181,0.009399999999999999,0.0178,0.0138,0.013600000000000001,0.013999999999999999
1648,0.0076,0.0128,0.0105,0.024,0.0043,0.0031,0.0078000000000000005,0.0092,0.0062,0.0039000000000000003
1649,-0.0051,0.0011,-0.0019,0.0202,0.0027,-0.0021,-0.0073,0.0028000000000000004,0.002,-0.0036
1650,-0.008,-0.015700000000000002,-0.0059,-0.0092,-0.0088,-0.0025,-0.009300000000000001,-0.0076,-0.0060999999999999995,-0.0078000000000000005
1651,0.0115,0.0075,0.013300000000000001,0.0062,0.0148,0.0154,0.0125,0.0097,0.009300000000000001,0.013300000000000001
1652,0.001,-0.0014000000000000002,0.0053,0.0308,0.0044,-0.0019,0.0025,0.0013,-0.0006,-0.0008
1653,-0.0068000000000000005,-0.0118,-0.0125,0.0002,-0.015700000000000002,-0.011200000000000002,-0.0149,-0.0104,0.0054,-0.0067
1654,0.003,0.0051,0.008,0.0004,0.009000000000000001,0.012,0.0074,0.0076,-0.0021,0.0059
1655,0.0040999999999999995,0.013300000000000001,0.0075,-0.0079,0.0033,-0.0021,0.0075,0.0048,-0.0044,0.006500000000000001
1656,-0.0022,-0.0040999999999999995,-0.0063,-0.013600000000000001,-0.0044,0.0033,-0.0037,-0.0038,0.001,-0.0024
1657,-0.0078000000000000005,-0.0067,-0.0031,0.0096,-0.0068000000000000005,-0.0072,-0.0036,-0.0092,-0.0105,-0.0045000000000000005
1658,-0.0052,-0.0095,-0.0105,-0.0115,-0.0046,-0.0089,-0.011000000000000001,-0.0087,0.0013,-0.0085
1659,-0.005,-0.0042,-0.0091,-0.0009,-0.0063,-0.0058,-0.009000000000000001,-0.0075,0.0021,-0.008199999999999999
1660,0.0055000000000000005,0.0,0.0022,-0.0078000000000000005,0.0062,0.0040999999999999995,0.008100000000000001,0.0036,0.0021,0.0027
1661,-0.005600000000000001,-0.0078000000000000005,-0.0096,-0.0105,-0.0083,-0.0088,-0.005,-0.0091,-0.0017000000000000001,-0.0064
1662,-0.0009,0.005,0.0006,-0.022099999999999998,0.0019,0.0012,0.002,0.0002,0.0015,0.0006
1663,0.009300000000000001,0.0165,0.0155,0.0108,0.018799999999999997,0.0149,0.016399999999999998,0.008100000000000001,0.0088,0.0132
1664,0.0051,0.0051,0.0173,0.0079,0.0161,0.008199999999999999,0.0113,0.0106,-0.0013,0.0092
1665,0.0012,0.0053,0.0036,-0.014199999999999999,0.0108,0.0034000000000000002,0.0038,0.0072,-0.0013,0.0028000000000000004
1666,0.005,-0.0029,0.0048,0.013000000000000001,0.0025,0.0032,0.001,0.0064,0.0038,0.0012
1667,0.0007000000000000001,-0.009300000000000001,-0.0043,0.0073,-0.008100000000000001,0.0003,-0.0066,-0.0032,-0.0004,-0.006
1668,0.0019,-0.0002,0.0039000000000000003,0.0067,0.0049,0.0051,-0.0002,0.0043,0.0055000000000000005,0.0017000000000000001
1669,-0.0034999999999999996,-0.0113,-0.009399999999999999,-0.0173,-0.0069,-0.0043,-0.0076,-0.0015,-0.0116,-0.0074
1670,0.0028000000000000004,-0.0037,-0.0021,0.0103,0.0019,0.0003,-0.0060999999999999995,0.005699999999999999,0.0046,0.0005
1671,0.0004,0.0032,0.0006,0.0165,0.0024,0.006999999999999999,0.0001,0.0016,0.001,-0.0001
1672,0.009300000000000001,0.0055000000000000005,0.005699999999999999,-0.0078000000000000005,0.0087,0.0055000000000000005,0.0070999999999999995,0.005600000000000001,0.006999999999999999,0.006500000000000001
1673,0.0085,0.006500000000000001,0.0087,0.004,0.0113,0.0084,0.0105,0.0102,0.0051,0.0062
1674,0.0036,0.0022,0.0038,-0.0104,0.012,0.0052,0.0048,0.0087,-0.0021,0.0042
1675,0.0002,0.0043,0.0054,0.0008,-0.0008,0.0068000000000000005,0.0007000000000000001,0.008100000000000001,0.0078000000000000005,0.0039000000000000003
1676,0.0048,0.0154,0.0078000000000000005,0.013600000000000001,0.0004,0.0051,0.0066,-0.0016,0.0,0.0009
1677,0.001,0.005,0.011000000000000001,0.0084,0.004,0.0102,0.0076,0.0013,-0.0031,0.0034000000000000002
1678,-0.0045000000000000005,-0.0134,-0.0169,-0.0268,-0.0181,-0.015,-0.0116,-0.0155,-0.0098,-0.0101
1679,-0.0048,-0.0018,-0.008199999999999999,-0.0088,-0.005,-0.0013,-0.0026,-0.008199999999999999,-0.0034000000000000002,-0.0040999999999999995
1680,0.0040999999999999995,0.0016,0.0011,-0.0208,0.0048,0.0039000000000000003,0.0031,0.003,-0.001,0.0018
1681,-0.0005,-0.0014000000000000002,-0.0104,-0.0383,0.0003,-0.0045000000000000005,0.0039000000000000003,-0.0044,-0.004,-0.0009
1682,0.0141,0.024,0.015,-0.0045000000000000005,0.0166,0.013500000000000002,0.0176,0.0121,0.0009,0.014499999999999999
1683,0.005600000000000001,0.0089,0.0106,0.0183,0.0072,0.008199999999999999,0.008100000000000001,0.0043,0.0031,0.0064
1684,-0.0018,-0.0008,-0.0042,-0.0246,0.0022,0.0006,0.0003,0.0007000000000000001,-0.0039000000000000003,-0.0013
1685,0.0023,-0.0012,0.0015,-0.0055000000000000005,0.0004,0.0005,0.0036,-0.0005,0.002,0.0021
1686,-0.0001,-0.0062,0.0014000000000000002,0.0129,0.0018,-0.0008,-0.0013,0.0027,-0.0033,-0.0003
1687,-0.0033,-0.0075,-0.005,-0.014499999999999999,-0.0048,-0.006,-0.0016,-0.0014000000000000002,-0.0009,-0.0023
1688,0.0069,0.003,0.005600000000000001,-0.023700000000000002,0.0097,0.0087,0.0106,0.0040999999999999995,0.0012,0.0073
1689,-0.0025,-0.013500000000000002,-0.0070999999999999995,0.0068000000000000005,-0.008100000000000001,0.0011,-0.0079,-0.0039000000000000003,-0.0042,-0.0048
1690,-0.0051,-0.005699999999999999,-0.0097,-0.0165,-0.008,-0.0083,-0.0043,-0.0078000000000000005,-0.003,-0.0053
1691,0.0024,0.009000000000000001,0.0042,-0.0063,0.0077,0.005699999999999999,0.008100000000000001,0.0069,0.008199999999999999,0.006500000000000001
1692,0.0013,0.0075,0.0070999999999999995,0.0183,0.0002,0.0027,0.005699999999999999,0.0027,0.0017000000000000001,0.0039000000000000003
1693,0.0002,-0.0009,0.0048,0.0182,0.0013,0.0013,0.0006,0.0059,0.0097,0.0016
1694,-0.0006,0.0025,0.0003,0.0,0.0004,-0.0003,0.0033,0.0027,-0.0033,0.0018
1695,-0.0034999999999999996,-0.0021,-0.0032,0.0062,-0.0003,0.0019,-0.0054,-0.0017000000000000001,-0.0074,-0.0042
1696,-0.0063,-0.004699999999999999,-0.008,-0.0184,-0.0089,-0.0098,-0.0039000000000000003,-0.0077,0.0023,-0.0064
1697,-0.0004,0.003,-0.005600000000000001,-0.0351,-0.0015,0.0024,0.0026,-0.0023,0.0005,-0.001
1698,0.0123,0.013500000000000002,0.0128,0.0108,0.014199999999999999,0.012,0.0143,0.0139,0.0076,0.012
1699,0.01,0.010700000000000001,0.013000000000000001,0.0233,0.008,0.0077,0.006,0.0148,0.0014000000000000002,0.008199999999999999
1700,-0.0004,-0.0001,-0.0017000000000000001,0.0032,-0.002,0.0008,-0.0054,0.0036,-0.0049,-0.002
1701,0.0037,0.0036,0.0063,-0.0033,0.0039000000000000003,0.0005,0.0067,0.0076,0.002,0.0042
1702,0.0003,0.0039000000000000003,0.0054,0.0141,0.0011,0.003,0.0029,0.0022,0.0032,0.0025
1703,-0.0040999999999999995,-0.0043,-0.0028000000000000004,-0.0183,0.0013,-0.0007000000000000001,-0.0042,-0.002,0.0013,-0.0042
1704,0.013999999999999999,0.0197,0.0182,0.0287,0.0174,0.0138,0.0161,0.0129,0.0063,0.0125
1705,0.0055000000000000005,0.0031,0.0079,0.0215,0.0073,0.0058,0.0031,0.0052,0.0023,0.005
1706,0.006,0.0059,0.0175,0.0235,0.0109,0.0104,0.006500000000000001,0.0070999999999999995,0.006999999999999999,0.0044
1707,-0.0012,-0.0058,-0.004699999999999999,-0.011200000000000002,-0.0059,-0.0003,-0.004699999999999999,-0.0004,0.0022,-0.004
1708,0.0033,-0.004,-0.005,-0.0025,-0.0045000000000000005,0.0013,0.0024,0.0079,0.0051,-0.0002
1709,0.0040999999999999995,0.005,0.0072,0.0227,0.0029,0.0025,-0.0001,0.0077,0.0037,0.0025
1710,-0.002,-0.0058,-0.009000000000000001,-0.014499999999999999,-0.0043,-0.006,-0.002,-0.0006,0.003,-0.0029
1711,0.0029,0.0060999999999999995,0.0021,-0.0048,0.001,0.002,0.0046,-0.0012,0.0046,0.0007000000000000001
1712,-0.0025,0.0018,0.0036,0.015700000000000002,-0.0052,-0.0034999999999999996,0.003,-0.0077,0.0009,0.0009
1713,0.0055000000000000005,0.0066,0.0042,0.0163,0.0060999999999999995,0.0031,0.0019,0.0011,0.0069,0.0025
1714,0.0067,0.0118,0.008,0.0025,0.0085,0.012199999999999999,0.012199999999999999,0.004,0.0017000000000000001,0.0069
1715,-0.0044,-0.0077,-0.0102,-0.0069,-0.008199999999999999,-0.0025,-0.008199999999999999,-0.0033,-0.0059,-0.0063
1716,0.0007000000000000001,-0.0015,0.005,-0.011699999999999999,0.0019,0.0043,0.0038,-0.0017000000000000001,0.0009,0.0034999999999999996
1717,-0.0015,0.0024,-0.0008,0.0019,-0.0003,0.0012,-0.0042,0.0037,0.0001,-0.0007000000000000001
1718,-0.008,-0.009000000000000001,-0.013300000000000001,-0.0161,-0.0144,-0.010700000000000001,-0.0129,-0.015300000000000001,-0.0029,-0.011399999999999999
1719,-0.0022,-0.0084,-0.0031,-0.0043,-0.0040999999999999995,-0.0002,-0.006,-0.0034999999999999996,-0.0034999999999999996,-0.0014000000000000002
1720,-0.002,0.0049,0.0024,0.024900000000000002,0.0068000000000000005,0.0025,-0.0028000000000000004,0.0049,0.0012,0.0022
1721,0.0075,0.0067,0.0118,0.0073,0.011399999999999999,0.0104,0.010700000000000001,0.0098,0.0021,0.009000000000000001
1722,0.0015,-0.0033,0.0022,-0.0079,0.0017000000000000001,0.005600000000000001,0.0027,0.0051,-0.0016,0.0009
1723,0.0033,0.0038,0.0073,0.0166,0.0033,0.0046,0.0059,0.0007000000000000001,0.0092,0.0052
1724,-0.006500000000000001,-0.0034000000000000002,-0.0048,0.0092,-0.006500000000000001,-0.0063,-0.0059,-0.0111,-0.0015,-0.0060999999999999995
1725,0.0051,0.0102,0.0034000000000000002,-0.0088,0.0052,-0.0045000000000000005,0.0079,0.0059,0.0051,0.005600000000000001
1726,0.0013,0.008,0.0048,-0.0046,0.0064,-0.0005,-0.0005,0.0073,0.0017000000000000001,0.0034999999999999996
1727,0.011699999999999999,0.0149,0.013500000000000002,0.0064,0.0104,0.0060999999999999995,0.0087,0.0053,0.0070999999999999995,0.009000000000000001
1728,0.003,0.012,0.0060999999999999995,0.0152,0.0026,0.0028000000000000004,0.0052,0.01,0.001,0.0063
1729,0.0023,0.0091,0.0,-0.0225,0.0026,0.0003,-0.0008,0.0012,0.001,0.003
1730,-0.0025,-0.0052,-0.002,0.0074,-0.0044,-0.0018,-0.0039000000000000003,0.0042,-0.0008,-0.0017000000000000001
1731,0.0016,-0.003,0.0039000000000000003,0.0,0.0011,0.0009,-0.001,0.0006,0.0,-0.0003
1732,-0.0004,-0.0013,0.0046,0.0152,0.0011,-0.0012,0.0025,0.0002,0.0012,0.0019
1733,0.0028000000000000004,0.0021,0.0016,-0.0052,0.0070999999999999995,0.0026,0.0031,0.0024,-0.0006,0.0013
1734,0.0014000000000000002,0.0007000000000000001,0.0018,0.0015,0.0009,0.0004,-0.0022,0.0023,0.0026,0.0006
1735,-0.0137,-0.0245,-0.019299999999999998,-0.013300000000000001,-0.0183,-0.0167,-0.0165,-0.0158,-0.011899999999999999,-0.0149
1736,0.0009,0.0042,0.0032,0.0154,0.0045000000000000005,0.0023,0.0008,-0.0003,0.0074,0.0028000000000000004
1737,0.0095,0.0106,0.0111,0.0339,0.008199999999999999,0.009899999999999999,0.0106,0.0087,0.0132,0.006999999999999999
1738,0.0013,0.0159,0.0036,0.0067,0.0059,0.0059,0.0009,0.0031,0.0006,0.0032
1739,-0.0015,-0.0006,-0.004699999999999999,0.004,-0.0049,-0.0027,-0.0023,-0.0012,0.0018,-0.0039000000000000003
1740,0.013000000000000001,0.0159,0.0131,0.0001,0.0098,0.0105,0.0121,0.0079,0.009899999999999999,0.011200000000000002
1741,0.0062,0.0092,0.0034999999999999996,0.0048,0.0023,0.0019,0.0034000000000000002,0.002,0.0023,0.0032
1742,0.001,-0.0034999999999999996,0.0013,-0.0019,0.0002,0.0025,0.0012,0.0029,-0.0028000000000000004,0.0007000000000000001
1743,-0.0006,0.0007000000000000001,-0.0023,-0.0044,-0.0046,0.0001,-0.0023,0.0037,-0.0055000000000000005,-0.0018
1744,-0.0018,-0.0003,0.0012,-0.0024,0.0024,0.0049,0.0002,0.0034000000000000002,-0.0015,-0.0009
1745,0.0017000000000000001,0.0039000000000000003,-0.0023,-0.0037,0.0002,0.0109,0.0011,-0.0034000000000000002,0.0019,0.0016
1746,0.0004,-0.0085,-0.0068000000000000005,-0.0102,-0.0052,0.0021,-0.0045000000000000005,-0.0052,0.0026,-0.002
1747,0.0006,-0.0022,0.0015,0.005600000000000001,0.0016,-0.0015,0.0001,-0.0034999999999999996,0.0028000000000000004,0.0015
1748,0.0051,0.002,0.0070999999999999995,0.0125,0.0064,0.0051,0.0060999999999999995,0.0011,0.0023,0.0045000000000000005
1749,-0.0013,-0.0034999999999999996,-0.0005,-0.0064,0.0002,-0.0005,-0.003,0.0002,-0.0002,-0.0005
1750,-0.009300000000000001,-0.002,-0.0109,-0.030899999999999997,-0.0089,-0.0089,-0.0067,-0.0075,-0.0097,-0.0067
1751,0.0017000000000000001,-0.004,-0.0016,0.0108,-0.0032,0.009000000000000001,-0.0027,-0.0003,0.0046,0.0014000000000000002
1752,0.0064,0.0040999999999999995,0.0029,-0.011000000000000001,0.0048,0.0002,0.004,0.0004,-0.0023,0.0027
1753,-0.001,0.0019,-0.0033,-0.0086,-0.0001,0.0017000000000000001,-0.0023,0.003,-0.0048,-0.0013
1754,-0.0019,-0.0002,-0.003,-0.0048,-0.0011,-0.0015,0.0007000000000000001,0.0036,0.0005,-0.0011
1755,0.005600000000000001,0.0102,0.006999999999999999,-0.0059,0.0039000000000000003,0.0024,0.0039000000000000003,0.0002,0.0074,0.0067
1756,0.008199999999999999,0.0124,0.0126,0.0098,0.009000000000000001,0.0095,0.0115,0.0072,0.0062,0.0092
1757,0.0,-0.003,0.0006,-0.0022,-0.0016,-0.0023,-0.0032,-0.001,-0.0027,-0.0005
1758,-0.0031,0.0011,-0.0034999999999999996,-0.0062,0.0008,-0.0023,-0.0027,-0.0003,-0.0054,-0.0039000000000000003
1759,0.0043,-0.0006,-0.0023,-0.0347,0.0025,0.0074,0.0042,0.0005,0.0026,0.0011
1760,0.0023,0.0051,-0.001,-0.0177,0.008100000000000001,-0.0033,0.0021,0.0051,0.0001,0.0021
1761,-0.0083,-0.0089,-0.0124,-0.0043,-0.0115,-0.0067,-0.0124,-0.0040999999999999995,-0.0169,-0.0125
1762,0.003,-0.0033,0.0004,0.0049,0.0033,0.0051,-0.0004,0.0018,-0.0007000000000000001,0.0007000000000000001
1763,0.0026,0.0067,0.0017000000000000001,-0.0098,0.0005,0.0012,0.0040999999999999995,0.0012,0.0017000000000000001,-0.0002
1764,0.0012,-0.0004,0.0028000000000000004,-0.0126,0.004699999999999999,0.002,0.0027,0.005699999999999999,0.0001,0.0011
1765,0.0092,0.015,0.0084,-0.0021,0.010700000000000001,0.0124,0.0121,0.0089,0.0023,0.0068000000000000005
1766,0.0034000000000000002,0.0078000000000000005,0.0072,0.023700000000000002,0.0077,0.0062,0.006500000000000001,0.0091,-0.0014000000000000002,0.0042
1767,0.0015,0.004,-0.0015,-0.0089,-0.0019,0.0059,0.0013,0.0055000000000000005,-0.0007000000000000001,-0.0011
1768,0.0026,0.0027,0.0026,0.005,-0.0031,-0.0068000000000000005,-0.0009,0.0022,-0.0002,-0.0029
1769,-0.0045000000000000005,-0.0045000000000000005,-0.0089,-0.0132,-0.016,0.0011,-0.0064,-0.0079,-0.0051,-0.0073
1770,0.0031,0.0032,0.0069,0.023,0.0036,0.0067,0.0029,0.0040999999999999995,0.006999999999999999,0.0042
1771,-0.0059,-0.0038,-0.0068000000000000005,-0.0015,-0.0058,-0.0026,-0.005600000000000001,-0.0053,-0.0005,-0.0048
1772,0.0027,0.0072,0.0129,0.0236,0.0043,0.004699999999999999,0.0060999999999999995,0.0019,0.0058,0.0051
1773,0.0054,0.012,0.0077,0.0013,0.011699999999999999,0.0066,0.0092,0.0060999999999999995,0.0063,0.006500000000000001
1774,-0.0052,-0.0066,-0.01,-0.0169,-0.0067,-0.0066,-0.011200000000000002,-0.0066,-0.0083,-0.0083
1775,0.0052,0.0026,0.0052,0.0043,0.0042,0.0059,0.0008,0.0034999999999999996,0.0029,0.0027
1776,0.004699999999999999,0.0017000000000000001,0.0028000000000000004,-0.0004,0.005600000000000001,-0.0003,0.0063,0.006,0.0009,0.005699999999999999
1777,0.004699999999999999,-0.0027,0.0077,0.0233,0.003,0.008199999999999999,0.0031,0.005,0.0058,0.0046
1778,0.0029,0.0008,0.0072,0.0016,0.0017000000000000001,0.0019,0.0058,0.0034000000000000002,0.0009,0.0049
1779,0.0040999999999999995,0.0101,0.011200000000000002,0.0045000000000000005,0.006999999999999999,0.0015,0.0086,0.0078000000000000005,0.0074,0.005600000000000001
1780,0.0028000000000000004,0.005600000000000001,0.0025,0.002,0.0034000000000000002,0.0025,0.0029,0.0034999999999999996,0.0007000000000000001,0.0023
1781,-0.0022,-0.0013,-0.0019,0.0006,-0.0008,-0.0046,-0.0027,-0.0051,0.0046,-0.0022
1782,0.0043,0.0095,0.0060999999999999995,-0.0029,0.0027,0.0024,0.0052,0.0002,0.0046,0.0034999999999999996
1783,0.0059,0.005600000000000001,0.0044,-0.0048,0.0086,0.0042,0.0044,0.004,0.0024,0.0027
1784,-0.0005,0.0001,0.0016,0.0053,0.0028000000000000004,0.0013,0.0013,0.0049,0.0036,-0.0006
1785,-0.0032,-0.0034000000000000002,-0.0066,-0.0013,-0.0064,-0.009399999999999999,-0.0054,-0.0022,-0.0009,-0.006500000000000001
1786,0.0007000000000000001,-0.0016,0.0002,-0.0138,-0.0046,-0.0064,-0.0023,0.0032,0.0009,-0.002
1787,0.0034000000000000002,0.0004,0.0091,0.0102,0.0025,0.0095,0.005,0.0039000000000000003,0.0069,0.005
1788,0.0034000000000000002,0.0043,0.0044,-0.0015,0.006500000000000001,0.0026,0.0034999999999999996,0.004,0.003,0.0027
1789,0.0017000000000000001,0.0013,0.0023,-0.0074,0.0027,0.0039000000000000003,0.0029,-0.0011,-0.0049,0.0002
1790,0.004699999999999999,0.0039000000000000003,0.0053,0.0023,0.0043,0.0005,0.001,0.0043,0.0007000000000000001,0.0018
1791,0.006,0.0016,0.0121,-0.0040999999999999995,0.009300000000000001,0.0078000000000000005,0.0101,0.0076,0.0063,0.0064
1792,0.0002,0.0058,0.0059,0.0103,0.0009,0.0045000000000000005,0.0023,0.0016,-0.0006,0.0008
1793,-0.0012,-0.0007000000000000001,0.0029,0.0131,0.005,0.0018,0.0022,0.0012,0.002,0.0024
1794,0.0007000000000000001,0.0029,-0.0003,0.0033,0.0019,-0.0023,-0.0005,-0.0004,0.0048,-0.0025
1795,0.0002,-0.005,-0.0003,0.005699999999999999,-0.0032,0.0024,-0.0022,-0.0048,0.0109,-0.0038
1796,-0.0302,-0.036699999999999997,-0.04,-0.032,-0.0358,-0.037000000000000005,-0.0325,-0.0344,-0.024300000000000002,-0.025
1797,0.0054,0.0022,0.0043,0.0008,0.001,0.0077,0.0036,0.0024,-0.0011,0.0019
1798,-0.0016,-0.0032,-0.0037,-0.001,-0.0059,-0.0008,-0.005699999999999999,-0.011699999999999999,0.0042,-0.0019
1799,-0.0144,-0.013000000000000001,-0.0152,-0.0204,-0.0125,-0.0152,-0.0128,-0.0143,-0.012,-0.01
1800,-0.012199999999999999,-0.0169,-0.0165,-0.024,-0.0168,-0.0208,-0.0167,-0.018600000000000002,-0.015600000000000001,-0.0155
1801,0.0169,0.0219,0.02,0.018500000000000003,0.0209,0.0171,0.0161,0.019,0.0138,0.0152
1802,-0.0039000000000000003,0.001,0.0007000000000000001,0.0149,-0.0015,0.0006,0.0017000000000000001,-0.0027,0.0014000000000000002,-0.0022
1803,0.006500000000000001,0.0070999999999999995,0.0070999999999999995,0.0003,0.0059,0.002,0.0097,0.0043,0.0025,0.0031
1804,0.0014000000000000002,-0.0007000000000000001,0.0049,0.0005,0.0009,0.0014000000000000002,0.0022,0.0024,0.0026,0.0018
1805,0.0027,0.0068000000000000005,0.006500000000000001,-0.0033,0.005600000000000001,0.0101,0.0029,0.0074,0.0079,0.0005
1806,-0.0141,-0.0245,-0.021099999999999997,-0.019799999999999998,-0.0176,-0.018000000000000002,-0.0178,-0.015600000000000001,-0.0123,-0.0203
1807,0.0024,0.0031,0.0046,0.0083,0.0029,0.0004,0.0006,-0.0034999999999999996,0.0069,0.0037
1808,0.0072,0.004699999999999999,0.0059,0.0034999999999999996,0.006,0.0007000000000000001,0.0064,0.0032,0.0095,0.0088
1809,-0.0044,-0.0092,-0.0042,-0.0064,-0.0040999999999999995,-0.0032,-0.0037,-0.005,-0.0037,-0.0036
1810,0.0083,0.011000000000000001,0.0104,0.0163,0.0045000000000000005,0.011699999999999999,0.011000000000000001,0.0083,0.0088,0.0068000000000000005
1811,0.0079,0.0027,0.0045000000000000005,0.0059,0.0067,0.0031,0.0069,0.0034999999999999996,0.011200000000000002,0.0054
1812,0.0070999999999999995,0.0092,0.012199999999999999,0.0175,0.0128,0.0138,0.0105,0.0113,0.0105,0.0131
1813,0.0037,-0.0036,0.0013,0.0192,0.001,-0.0021,0.0032,0.0077,0.0033,0.0005
1814,0.0014000000000000002,0.001,0.0036,0.0075,0.0028000000000000004,-0.005,0.005600000000000001,0.0027,0.0027,0.0007000000000000001
1815,0.0028000000000000004,0.0022,-0.0003,0.0079,0.0011,0.0031,0.0004,0.0001,0.0048,-0.0012
1816,-0.0068000000000000005,-0.0059,-0.0073,-0.0049,-0.0036,-0.0054,-0.0039000000000000003,-0.0036,-0.0027,-0.0069
1817,-0.0032,-0.0048,-0.0053,-0.0002,-0.0051,-0.0043,-0.006,-0.0028000000000000004,-0.0003,-0.006
1818,0.0012,0.0018,0.0033,0.0115,-0.0018,0.001,0.0021,0.0038,0.0033,0.0007000000000000001
1819,0.0068000000000000005,-0.0003,0.0017000000000000001,-0.0083,0.0053,0.004,0.0021,0.0091,-0.0042,0.0008
1820,0.0026,0.0049,0.0017000000000000001,0.0062,0.0006,0.0018,0.005,0.0033,0.0134,-0.0013
1821,0.006999999999999999,0.0113,0.0079,-0.001,0.005699999999999999,0.005600000000000001,0.0076,0.0072,0.0012,0.0084
1822,-0.0003,0.0004,0.001,0.008199999999999999,0.0031,0.0003,-0.001,0.0037,-0.002,-0.0031
1823,0.0019,0.0013,0.0025,0.0051,0.0052,0.0053,0.0021,0.0091,0.0021,0.0001
1824,-0.0004,-0.006999999999999999,0.0028000000000000004,0.0011,-0.0007000000000000001,-0.0005,0.0004,0.0098,0.0053,-0.0025
1825,-0.0008,0.0023,0.0009,0.0127,0.002,0.0059,0.0024,0.0051,0.0046,0.0012
1826,-0.0026,-0.0048,-0.0053,-0.002,-0.0048,-0.0040999999999999995,-0.0021,-0.0052,-0.0042,-0.0058
1827,0.0033,0.0115,0.0087,0.016200000000000003,0.0072,0.011200000000000002,0.0042,0.0074,-0.001,0.0046
